0	55
3	1
5	2
10	2
11	6
12	3
13	4
14	6
15	2
16	3
17	3
18	2
19	1
20	1
21	6
22	1
23	2
24	2
25	4
26	2
27	3
29	3
31	2
33	2
34	2
35	2
36	6
38	3
40	3
41	1
42	2
44	2
45	3
47	2
51	1
52	3
53	1
55	1
56	1
57	3
60	1
61	1
66	2
67	1
76	1
77	1
81	1
100	0
