0	4
10	2
12	1
13	1
15	1
22	4
23	2
24	1
25	3
26	1
28	1
29	1
30	1
31	3
33	2
36	2
37	1
38	2
40	1
42	1
44	1
46	3
50	4
54	1
55	1
61	1
62	1
63	1
66	2
68	1
71	1
72	2
84	1
88	1
100	0
